LA.LA,LO,FL
4864975.434,-7618.7633,1
4865016.688,-7642.446,1
4865014.78,-7641.8994,1
4864977.622,-7611.129,1
4864979.499,-7616.6701,1
4864976.028,-7616.6889,1
4864981.479,-7603.1924,1
4864979.79,-7603.5651,1
4864983.355,-7596.6487,1
4864980.349,-7601.6162,1
4864983.902,-7594.737,1
4864981.9,-7596.2032,1
4864985.529,-7589.0624,1
4864986.091,-7587.1023,1
4864965.063,-7633.2367,2
4864982.456,-7594.2641,1
4864966.449,-7635.6804,2
4864977.021,-7628.1345,2
4864984.098,-7634.477,2
4864981.864,-7632.1529,2
4864970.059,-7633.2925,2
4864993.521,-7637.178,2
4865001.098,-7639.35,2
4864991.74,-7636.6679,2
4864986.064,-7635.0408,2
4864999.228,-7638.8143,2
4865014.78,-7641.8994,2
4865016.688,-7642.446,2
4865008.853,-7641.5732,2
4865006.786,-7640.9805,2
4865009.165,-7640.2896,2
4865007.514,-7634.934136,2
4865000.628,-7637.8426,2
4865007.16,-7639.7154,2
4865014.78,-7641.8994,2
4864976.028,-7616.6889,2
4864976.294,-7622.0546,2
4864988.133,-7631.8155,2
4864975.434,-7618.7633,2
4864980.349,-7601.6162,2
4864979.79,-7603.5651,2
4864981.9,-7596.2032,2
4864978.161,-7609.2504,2
4864977.622,-7611.129,2
4864986.091,-7587.1023,2
4864983.902,-7594.737,2
4864982.456,-7594.2641,2
4864985.529,-7589.0624,2
4864981.793,-7602.0964,2
4864983.355,-7596.6487,2
4864942.806,-7648.5304,2
4864980.013,-7616.9462,2
4864981.242,-7604.0178,2
4864932.349,-7646.2863,2
4864937.057,-7650.1656,2
4864947.831,-7643.1178,2
4864942.806,-7648.5304,2
4864930.067,-7644.0349,2
4864927.951,-7643.4282,2
4864920.63,-7641.3298,2
4864922.314,-7641.8124,2
4864913.13,-7639.1801,2
4864905.532,-7637.0023,2
4864914.913,-7639.691,2
4864897.538,-7636.0836,2
4864907.466,-7637.5565,2
4864907.044,-7638.808,2
4864899.42,-7636.6226,2
4864905.187,-7638.276,2
4864913.532,-7640.6792,2
4864925.951,-7646.8057,2
4864938.796,-7659.9353,2
4864938.09,-7656.4875,2
4864938.275,-7661.7531,2
4864936.671,-7667.3518,2
4864936.127,-7669.2478,2
4864932.312,-7682.5591,2
4864934.486,-7674.9723,2
4864934.007,-7676.6436,2
4864930.358,-7683.8559,2
4864928.736,-7689.5134,2
4864928.213,-7691.3384,2
4864931.813,-7684.2981,2
4864930.865,-7682.0844,2
4864965.338,-7633.4694,3
4864932.79,-7675.3717,2
4864934.344,-7661.5582,2
4864981.917,-7631.8949,3
4864977.021,-7628.1345,3
4864970.171,-7633.3866,3
4864976.612,-7622.3258,3
4864966.344,-7635.2994,3
4864976.028,-7616.6889,3
4864977.622,-7611.129,3
4864975.434,-7618.7633,3
4864978.161,-7609.2504,3
4864981.9,-7596.2032,3
4864986.091,-7587.1023,3
4864982.456,-7594.2641,3
4864979.79,-7603.5651,3
4864980.349,-7601.6162,3
4864983.355,-7596.6487,3
4864983.902,-7594.737,3
4864981.49,-7603.1545,3
4864985.529,-7589.0624,3
4864979.61,-7617.1248,3
4864984.098,-7634.477,3
4864993.521,-7637.178,3
4864991.734,-7636.6661,3
4864986.064,-7635.0408,3
4865001.098,-7639.35,3
4865008.853,-7641.5732,3
4865006.786,-7640.9805,3
4864999.286,-7638.8309,3
4865007.16,-7639.7154,3
4865014.78,-7641.8994,3
4865000.616,-7637.8391,3
4865009.165,-7640.2896,3
4865016.688,-7642.446,3
4864948.815,-7644.9453,3
4864947.852,-7643.139,3
4864945.235,-7647.2658,3
4864987.61,-7632.0337,3
4864937.057,-7650.1656,3
4864932.349,-7646.3076,3
4864930.067,-7644.0349,3
4864927.951,-7643.4282,3
4864907.466,-7637.5565,3
4864914.913,-7639.691,3
4864920.63,-7641.3298,3
4864922.314,-7641.8124,3
4864913.13,-7639.1801,3
4864899.473,-7636.638,3
4864897.526,-7636.0801,3
4864905.532,-7637.0023,3
4864905.187,-7638.276,3
4864913.532,-7640.6792,3
4864907.044,-7638.808,3
4864926.055,-7646.7758,3
4864938.796,-7659.9353,3
4864938.026,-7656.7628,3
4864936.671,-7667.3518,3
4864938.275,-7661.7531,3
4864934.486,-7674.9723,3
4864936.127,-7669.2478,3
4864931.813,-7684.2981,3
4864928.736,-7689.5134,3
4864928.213,-7691.3384,3
4864934.007,-7676.6436,3
4864932.312,-7682.5591,3
4864930.865,-7682.0844,3
4864930.358,-7683.8559,3
4864934.344,-7661.4735,3
4864932.78,-7675.4067,3
4864918.028,-7536.4359,0
4864949.453,-7519.0087,0
4864928.652,-7530.6009,0
4864934.195,-7524.5143,0
4864938.026,-7656.7628,3
4864951.885,-7523.4944,0
4864920.758,-7541.226,0
4864939.373,-7533.8376,0
4864931.182,-7535.4508,0
4864887.62,-7559.4428,0
4864876.266,-7568.9391,0
4864871.719,-7571.0932,0
4864866.775,-7562.192,0
4864835.141,-7390.7612,3
4864837.914,-7386.106,3
4864871.225,-7559.8629,0
4864835.897,-7390.4354,3
4864839.579,-7388.263861,3
4864836.925,-7394.577825,3
4864842.192,-7383.7331,3
4864836.925,-7394.577825,3
4864847.37,-7386.709566,3
4864852.802,-7377.8466,3
4864847.37,-7386.709566,3
4864847.236,-7380.9346,3
4864845.757,-7381.7547,3
4864861.756,-7376.317117,3
4864854.154,-7377.0964,3
4864861.756,-7376.317117,3
4864855.46,-7375.0287,3
4864849.303,-7372.803,3
4864844.021,-7363.2824,3
4864845.582,-7366.0959,3
4864847.754,-7370.0106,3
4864861.756,-7376.317117,3
4864845.605,-7374.3475,3
4864840.32,-7356.612,3
4864841.727,-7359.1485,3
4864837.95,-7352.3397,3
4864844.887,-7373.0528,3
4864841.108,-7366.2424,3
4864841.108,-7366.2424,3
4864841.783,-7367.4588,3
4864837.921,-7360.4973,3
4864829.558,-7345.4233,3
4864834.163,-7353.7234,3
4864833.495,-7352.5203,3
4864837.274,-7359.3311,3
4864821.779,-7330.5972,3
4864825.625,-7337.5279,3
4864822.512,-7331.9184,3
4864826.254,-7338.6633,3
4864818.704,-7325.0529,3
4864813.99,-7324.486512,3
4864813.99,-7324.486512,3
4864818.059,-7323.8918,3
4864818.704,-7325.0529,3
4864812.071,-7321.027693,3
4864814.059,-7316.6807,3
4864814.88,-7318.1604,3
4864812.071,-7321.027693,3
4864814.88,-7318.1604,3
4864825.21,-7329.3768,3
4864817.588,-7315.6377,3
4864817.588,-7315.6377,3
4864829.05,-7336.299,3
4864807.625,-7312.6622,3
4864794.559,-7317.5261,3
4864808.964,-7311.9194,3
4864795.237,-7316.9639,3
4864813.294,-7309.5175,3
4864795.237,-7316.9639,3
4864792.063,-7313.73112,3
4864792.063,-7313.73112,3
4864792.063,-7313.73112,3
4864919.348,-7526.391456,1
4864918.06,-7536.4929,1
4864919.348,-7526.391456,1
4864929.238,-7527.4026,1
4864937.65,-7516.413621,1
4864934.195,-7524.5143,1
4864937.65,-7516.413621,1
4864949.453,-7519.0087,1
4864937.65,-7516.413621,1
4864949.287,-7510.211206,1
4864951.885,-7523.4945,1
4864949.287,-7510.211206,1
4864949.287,-7510.211206,1
4864959.505,-7528.608069,1
4864959.505,-7528.608069,1
4864959.505,-7528.608069,1
4864939.373,-7533.8376,1
4864948.09,-7535.209515,1
4864934.328,-7536.5658,1
4864948.09,-7535.209515,1
4864920.727,-7541.1688,1
4864948.09,-7535.209515,1
4864929.948,-7545.474833,1
4864929.948,-7545.474833,1
4864929.948,-7545.474833,1
4864885.213,-7555.0686,1
4864871.374,-7559.782,1
4864859.337,-7560.377608,1
4864859.337,-7560.377608,1
4864866.775,-7562.192,1
4864859.337,-7560.377608,1
4864859.337,-7560.377608,1
4864871.719,-7571.0932,1
4864869.382,-7578.461972,1
4864869.382,-7578.461972,1
4864882.367,-7572.053274,1
4864887.62,-7559.4427,1
4864876.416,-7568.861,1
4864871.719,-7571.0932,1
4864882.367,-7572.053274,1
4864892.155,-7568.053528,1
4864892.155,-7568.053528,1
4864892.155,-7568.053528,1
4864878.414,-7549.379435,1
4864878.414,-7549.379435,1
4864878.414,-7549.379435,1
4864836.056,-7390.6206,2
4864895.732,-7537.241,1
4864835.035,-7390.7347,2
4864845.755,-7381.6869,2
4864838.919,-7390.1847,2
4864841.241,-7391.930192,2
4864845.755,-7381.6869,2
4864845.755,-7381.6869,2
4864845.965,-7386.640259,2
4864847.234,-7380.8668,2
4864845.965,-7386.640259,2
4864847.234,-7380.8668,2
4864852.8,-7377.7788,2
4864851.721,-7377.0617,2
4864854.209,-7382.916103,2
4864854.209,-7382.916103,2
4864849.303,-7372.8029,2
4864860.056,-7377.296035,2
4864860.056,-7377.296035,2
4864849.303,-7372.8029,2
4864829.73,-7337.5242,2
4864844.021,-7363.2823,2
4864836.4,-7349.546,2
4864844.021,-7363.2823,2
4864825.927,-7330.6683,2
4864824.407,-7327.9291,2
4864822.162,-7323.8833,2
4864822.162,-7323.8833,2
4864820.584,-7321.0383,2
4864816.753,-7314.1325,2
4864818.292,-7316.9068,2
4864815.141,-7310.0295,2
4864820.584,-7321.0383,2
4864808.964,-7311.9194,2
4864814.462,-7308.8695,2
4864804.135,-7308.779112,2
4864807.625,-7312.6622,2
4864802.072,-7315.7434,2
4864800.671,-7310.70086,2
4864798.748,-7312.9813,2
4864800.671,-7310.70086,2
4864804.135,-7308.779112,2
4864792.17,-7313.065521,2
4864796.461,-7311.216361,2
4864798.748,-7312.9813,2
4864796.461,-7311.216361,2
4864792.17,-7313.065521,2
4864794.559,-7317.5261,2
4864813.715,-7316.8672,2
4864795.237,-7316.9639,2
4864792.17,-7313.065521,2
4864813.82,-7324.582886,2
4864814.533,-7318.3411,2
4864817.717,-7324.0807,2
4864817.717,-7324.0807,2
4864818.357,-7325.2341,2
4864818.357,-7325.2341,2
4864813.82,-7324.582886,2
4864821.437,-7330.7869,2
4864819.487,-7334.797351,2
4864825.282,-7337.7161,2
4864822.171,-7332.1088,2
4864819.487,-7334.797351,2
4864825.915,-7338.858,2
4864834.163,-7353.7234,2
4864833.495,-7352.5203,2
4864837.274,-7359.3311,2
4864829.558,-7345.4233,2
4864837.921,-7360.4973,2
4864835.294,-7363.289748,2
4864837.921,-7360.4973,2
4864835.294,-7363.289748,2
4864837.215,-7366.751437,2
4864841.108,-7366.2424,2
4864844.887,-7373.0528,2
4864841.783,-7367.4588,2
4864842.961,-7377.07827,2
4864842.961,-7377.07827,2
4864949.814,-7637.257,0
4864845.605,-7374.3475,2
4864976.294,-7622.0546,0
4864967.33,-7636.2057,0
4864975.296,-7618.5869,0
4864965.317,-7633.7295,0
4864977.021,-7628.1345,0
4864982.707,-7592.7333,0
4864979.071,-7605.4193,0
4864978.547,-7607.2476,0
4864975.879,-7616.556,0
4864981.802,-7611.0565,0
4864985.496,-7589.0015,0
4864984.43,-7592.7186,0
4864986.058,-7587.0414,0
4864981.802,-7611.0565,0
4864984.319,-7634.5004,0
4864982.217,-7632.1436,0
4864982.282,-7615.5277,0
4864993.806,-7637.2257,0
4865006.827,-7641.0301,0
4864991.831,-7636.633,0
4864999.368,-7638.8432,0
4865001.277,-7639.4172,0
4865008.902,-7641.6246,0
4865000.62,-7638.0677,0
4865011.764,-7639.0778,0
4865010.66,-7640.9762,0
4864947.991,-7643.2015,0
4864948.96,-7645.0887,0
4864988.249,-7632.2388,0
4864938.026,-7656.6357,0
4864937.057,-7650.1656,0
4864938.304,-7661.7359,0
4864936.155,-7669.2335,0
4864936.698,-7667.3398,0
4864934.514,-7674.9559,0
4864934.036,-7676.6271,0
4864931.841,-7684.2824,0
4864932.34,-7682.5438,0
4864929.89,-7685.7235,0
4864931.492,-7680.1346,0
4864932.272,-7646.3393,0
4864930.198,-7643.9938,0
4864932.272,-7646.3393,0
4864932.863,-7675.3525,0
4864928.075,-7643.3851,0
4864915.041,-7639.6495,0
4864920.751,-7641.2858,0
4864925.929,-7646.2446,0
4864903.183,-7637.7289,0
4864905.66,-7636.9602,0
4864913.251,-7639.1362,0
4864913.563,-7640.704,0
4864920.963,-7653.343301,2
4864907.466,-7637.5565,1
4864898.285,-7636.2976,1
4864905.187,-7638.276,1
4864905.532,-7637.0024,1
4864922.314,-7641.8123,1
4864913.13,-7639.1801,1
4864920.63,-7641.3298,1
4864916.822,-7636.342433,1
4864914.913,-7639.691,1
4864930.067,-7644.0349,1
4864925.757,-7646.4236,1
4864927.951,-7643.4282,1
4864927.951,-7643.4282,1
4864936.671,-7667.3518,1
4864938.029,-7656.5591,1
4864938.796,-7659.9353,1
4864938.275,-7661.7531,1
4864932.432,-7646.2064,1
4864936.127,-7669.2478,1
4864932.78,-7675.4067,1
4864934.007,-7676.6436,1
4864934.486,-7674.9723,1
4864930.358,-7683.8559,1
4864928.213,-7691.3384,1
4864931.813,-7684.2981,1
4864930.865,-7682.0844,1
4864932.312,-7682.5591,1
4864965.109,-7633.2056,1
4864982.06,-7632.2587,1
4864937.057,-7650.1656,1
4864971.012,-7633.0415,1
4864999.368,-7638.8542,1
4864984.098,-7634.477,1
4864993.521,-7637.178,1
4864991.779,-7636.679,1
4864986.064,-7635.0408,1
4865006.786,-7640.9805,1
4865009.165,-7640.2896,1
4865008.853,-7641.5732,1
4865001.098,-7639.35,1
4864975.434,-7618.7633,1
4864979.499,-7616.6701,1
4865016.688,-7642.446,1
4864976.028,-7616.6889,1
4865014.78,-7641.8994,1
4864981.9,-7596.2032,1
4864980.349,-7601.6162,1
4864977.622,-7611.129,1
4864978.161,-7609.2504,1
4864966.449,-7635.6804,2
4864965.063,-7633.2367,2
4864983.355,-7596.6487,1
4864983.902,-7594.737,1
4864985.529,-7589.0624,1
4864977.021,-7628.1345,2
4864970.059,-7633.2925,2
4864977.021,-7628.1345,2
4864981.864,-7632.1529,2
4865001.098,-7639.35,2
4864991.74,-7636.6679,2
4864984.098,-7634.477,2
4864999.228,-7638.8143,2
4865006.786,-7640.9805,2
4865014.78,-7641.8994,2
4865008.853,-7641.5732,2
4865016.688,-7642.446,2
4865014.78,-7641.8994,2
4865000.628,-7637.8426,2
4865009.165,-7640.2896,2
4865007.16,-7639.7154,2
4864976.294,-7622.0546,2
4864988.133,-7631.8155,2
4864976.028,-7616.6889,2
4864975.434,-7618.7633,2
4864977.622,-7611.129,2
4864978.161,-7609.2504,2
4864981.9,-7596.2032,2
4864980.349,-7601.6162,2
4864979.79,-7603.5651,2
4864982.456,-7594.2641,2
4864985.529,-7589.0624,2
4864942.806,-7648.5304,2
4864980.013,-7616.9462,2
4864983.902,-7594.737,2
4864981.793,-7602.0964,2
4864981.242,-7604.0178,2
4864937.057,-7650.1656,2
4864947.831,-7643.1178,2
4864942.806,-7648.5304,2
4864937.057,-7650.1656,2
4864920.63,-7641.3298,2
4864930.067,-7644.0349,2
4864913.13,-7639.1801,2
4864927.951,-7643.4282,2
4864914.913,-7639.691,2
4864905.532,-7637.0023,2
4864899.42,-7636.6226,2
4864913.532,-7640.6792,2
4864907.044,-7638.808,2
4864938.09,-7656.4875,2
4864936.671,-7667.3518,2
4864925.951,-7646.8057,2
4864936.127,-7669.2478,2
4864938.275,-7661.7531,2
4864928.213,-7691.3384,2
4864934.007,-7676.6436,2
4864931.813,-7684.2981,2
4864934.486,-7674.9723,2
4864934.344,-7661.5582,2
4864930.865,-7682.0844,2
4864930.358,-7683.8559,2
4864928.736,-7689.5134,2
4864932.79,-7675.3717,2
4864966.344,-7635.2994,3
4864965.338,-7633.4694,3
4864970.171,-7633.3866,3
4864977.021,-7628.1345,3
4864975.434,-7618.7633,3
4864976.028,-7616.6889,3
4864977.622,-7611.129,3
4864978.161,-7609.2504,3
4864976.612,-7622.3258,3
4864979.79,-7603.5651,3
4864986.091,-7587.1023,3
4864981.9,-7596.2032,3
4864982.456,-7594.2641,3
4864983.902,-7594.737,3
4864986.064,-7635.0408,3
4864979.61,-7617.1248,3
4864985.529,-7589.0624,3
4864981.49,-7603.1545,3
4865001.098,-7639.35,3
4864991.734,-7636.6661,3
4864999.286,-7638.8309,3
4864993.521,-7637.178,3
4865007.16,-7639.7154,3
4865008.853,-7641.5732,3
4865014.78,-7641.8994,3
4865009.165,-7640.2896,3
4865006.786,-7640.9805,3
4865000.616,-7637.8391,3
4864948.815,-7644.9453,3
4864947.852,-7643.139,3
4864987.61,-7632.0337,3
4864937.057,-7650.1656,3
4864932.349,-7646.3076,3
4864945.235,-7647.2658,3
4864927.951,-7643.4282,3
4864930.067,-7644.0349,3
4864922.314,-7641.8124,3
4864913.13,-7639.1801,3
4864920.63,-7641.3298,3
4864914.913,-7639.691,3
4864905.532,-7637.0023,3
4864907.466,-7637.5565,3
4864905.187,-7638.276,3
4864899.473,-7636.638,3
4864897.526,-7636.0801,3
4864913.532,-7640.6792,3
4864938.796,-7659.9353,3
4864926.055,-7646.7758,3
4864938.026,-7656.7628,3
4864934.007,-7676.6436,3
4864936.127,-7669.2478,3
4864938.275,-7661.7531,3
4864934.486,-7674.9723,3
4864936.671,-7667.3518,3
4864931.813,-7684.2981,3
4864932.312,-7682.5591,3
4864928.213,-7691.3384,3
4864928.736,-7689.5134,3
4864930.865,-7682.0844,3
4864938.026,-7656.7628,3
4864934.344,-7661.4735,3
4864930.358,-7683.8559,3
4864932.78,-7675.4067,3
4864918.028,-7536.4359,0
4864949.453,-7519.0087,0
4864928.652,-7530.6009,0
4864934.195,-7524.5143,0
4864939.373,-7533.8376,0
4864951.885,-7523.4944,0
4864887.62,-7559.4428,0
4864931.182,-7535.4508,0
4864920.758,-7541.226,0
4864876.266,-7568.9391,0
4864871.719,-7571.0932,0
4864871.225,-7559.8629,0
4864866.775,-7562.192,0
4864835.897,-7390.4354,3
4864836.925,-7394.577825,3
4864885.314,-7555.2363,0
4864835.141,-7390.7612,3
4864837.914,-7386.106,3
4864845.757,-7381.7547,3
4864836.925,-7394.577825,3
4864839.579,-7388.263861,3
4864842.192,-7383.7331,3
4864854.154,-7377.0964,3
4864852.802,-7377.8466,3
4864847.37,-7386.709566,3
4864847.37,-7386.709566,3
4864847.236,-7380.9346,3
4864861.756,-7376.317117,3
4864855.46,-7375.0287,3
4864861.756,-7376.317117,3
4864861.756,-7376.317117,3
4864845.582,-7366.0959,3
4864847.754,-7370.0106,3
4864841.727,-7359.1485,3
4864849.303,-7372.803,3
4864844.021,-7363.2824,3
4864837.95,-7352.3397,3
4864845.605,-7374.3475,3
4864840.32,-7356.612,3
4864844.887,-7373.0528,3
4864841.783,-7367.4588,3
4864837.921,-7360.4973,3
4864841.108,-7366.2424,3
4864841.108,-7366.2424,3
4864837.274,-7359.3311,3
4864826.254,-7338.6633,3
4864833.495,-7352.5203,3
4864829.558,-7345.4233,3
4864834.163,-7353.7234,3
4864825.625,-7337.5279,3
4864818.704,-7325.0529,3
4864818.704,-7325.0529,3
4864822.512,-7331.9184,3
4864821.779,-7330.5972,3
4864813.99,-7324.486512,3
4864818.059,-7323.8918,3
4864814.88,-7318.1604,3
4864814.88,-7318.1604,3
4864813.99,-7324.486512,3
4864829.05,-7336.299,3
4864814.059,-7316.6807,3
4864812.071,-7321.027693,3
4864812.071,-7321.027693,3
4864825.21,-7329.3768,3
4864817.588,-7315.6377,3
4864817.588,-7315.6377,3
4864813.294,-7309.5175,3
4864808.964,-7311.9194,3
4864795.237,-7316.9639,3
4864795.237,-7316.9639,3
4864794.559,-7317.5261,3
4864807.625,-7312.6622,3
4864792.063,-7313.73112,3
4864792.063,-7313.73112,3
4864795.237,-7316.9639,3
4864792.063,-7313.73112,3
4864934.195,-7524.5143,1
4864919.348,-7526.391456,1
4864918.06,-7536.4929,1
4864919.348,-7526.391456,1
4864929.238,-7527.4026,1
4864937.65,-7516.413621,1
4864937.65,-7516.413621,1
4864949.453,-7519.0087,1
4864937.65,-7516.413621,1
4864949.287,-7510.211206,1
4864951.885,-7523.4945,1
4864949.287,-7510.211206,1
4864959.505,-7528.608069,1
4864949.287,-7510.211206,1
4864948.09,-7535.209515,1
4864959.505,-7528.608069,1
4864948.09,-7535.209515,1
4864959.505,-7528.608069,1
4864948.09,-7535.209515,1
4864920.727,-7541.1688,1
4864929.948,-7545.474833,1
4864934.328,-7536.5658,1
4864929.948,-7545.474833,1
4864866.775,-7562.192,1
4864859.337,-7560.377608,1
4864871.374,-7559.782,1
4864929.948,-7545.474833,1
4864885.213,-7555.0686,1
4864859.337,-7560.377608,1
4864859.337,-7560.377608,1
4864859.337,-7560.377608,1
4864871.719,-7571.0932,1
4864871.719,-7571.0932,1
4864876.416,-7568.861,1
4864869.382,-7578.461972,1
4864882.367,-7572.053274,1
4864869.382,-7578.461972,1
4864892.155,-7568.053528,1
4864892.155,-7568.053528,1
4864887.62,-7559.4427,1
4864882.367,-7572.053274,1
4864878.414,-7549.379435,1
4864895.732,-7537.241,1
4864878.414,-7549.379435,1
4864878.414,-7549.379435,1
4864838.919,-7390.1847,2
4864835.035,-7390.7347,2
4864836.056,-7390.6206,2
4864845.755,-7381.6869,2
4864841.241,-7391.930192,2
4864845.965,-7386.640259,2
4864845.965,-7386.640259,2
4864845.755,-7381.6869,2
4864845.755,-7381.6869,2
4864852.8,-7377.7788,2
4864847.234,-7380.8668,2
4864847.234,-7380.8668,2
4864854.209,-7382.916103,2
4864860.056,-7377.296035,2
4864854.209,-7382.916103,2
4864849.303,-7372.8029,2
4864860.056,-7377.296035,2
4864851.721,-7377.0617,2
4864844.021,-7363.2823,2
4864836.4,-7349.546,2
4864849.303,-7372.8029,2
4864844.021,-7363.2823,2
4864824.407,-7327.9291,2
4864829.73,-7337.5242,2
4864822.162,-7323.8833,2
4864825.927,-7330.6683,2
4864822.162,-7323.8833,2
4864816.753,-7314.1325,2
4864818.292,-7316.9068,2
4864820.584,-7321.0383,2
4864820.584,-7321.0383,2
4864807.625,-7312.6622,2
4864808.964,-7311.9194,2
4864804.135,-7308.779112,2
4864815.141,-7310.0295,2
4864814.462,-7308.8695,2
4864802.072,-7315.7434,2
4864800.671,-7310.70086,2
4864804.135,-7308.779112,2
4864800.671,-7310.70086,2
4864798.748,-7312.9813,2
4864796.461,-7311.216361,2
4864792.17,-7313.065521,2
4864796.461,-7311.216361,2
4864798.748,-7312.9813,2
4864794.559,-7317.5261,2
4864795.237,-7316.9639,2
4864792.17,-7313.065521,2
4864792.17,-7313.065521,2
4864814.533,-7318.3411,2
4864813.82,-7324.582886,2
4864813.715,-7316.8672,2
4864817.717,-7324.0807,2
4864817.717,-7324.0807,2
4864813.82,-7324.582886,2
4864818.357,-7325.2341,2
4864821.437,-7330.7869,2
4864818.357,-7325.2341,2
4864822.171,-7332.1088,2
4864819.487,-7334.797351,2
4864819.487,-7334.797351,2
4864825.915,-7338.858,2
4864825.282,-7337.7161,2
4864837.274,-7359.3311,2
4864833.495,-7352.5203,2
4864834.163,-7353.7234,2
4864829.558,-7345.4233,2
4864837.921,-7360.4973,2
4864841.108,-7366.2424,2
4864835.294,-7363.289748,2
4864837.921,-7360.4973,2
4864835.294,-7363.289748,2
4864837.215,-7366.751437,2
4864837.215,-7366.751437,2
4864844.887,-7373.0528,2
4864841.783,-7367.4588,2
4864949.814,-7637.257,0
4864842.961,-7377.07827,2
4864845.605,-7374.3475,2
4864842.961,-7377.07827,2
4864967.33,-7636.2057,0
4864976.294,-7622.0546,0
4864965.317,-7633.7295,0
4864975.296,-7618.5869,0
4864977.021,-7628.1345,0
4864985.496,-7589.0015,0
4864986.058,-7587.0414,0
4864975.879,-7616.556,0
4864982.707,-7592.7333,0
4864978.547,-7607.2476,0
4864984.43,-7592.7186,0
4864982.282,-7615.5277,0
4864981.802,-7611.0565,0
4864981.802,-7611.0565,0
4865001.277,-7639.4172,0
4864984.319,-7634.5004,0
4864982.217,-7632.1436,0
4864999.368,-7638.8432,0
4864991.831,-7636.633,0
4865010.66,-7640.9762,0
4865008.902,-7641.6246,0
4865000.62,-7638.0677,0
4865006.827,-7641.0301,0
4865011.764,-7639.0778,0
4864948.96,-7645.0887,0
4864988.249,-7632.2388,0
4864947.991,-7643.2015,0
4864937.057,-7650.1656,0
4864936.698,-7667.3398,0
4864938.026,-7656.6357,0
4864938.304,-7661.7359,0
4864936.155,-7669.2335,0
4864934.514,-7674.9559,0
4864931.841,-7684.2824,0
4864929.89,-7685.7235,0
4864932.34,-7682.5438,0
4864934.036,-7676.6271,0
4864932.272,-7646.3393,0
4864930.198,-7643.9938,0
4864932.863,-7675.3525,0
4864934.619,-7661.8969,0
4864931.492,-7680.1346,0
4864922.446,-7641.7719,0
4864920.751,-7641.2858,0
4864932.272,-7646.3393,0
4864925.929,-7646.2446,0
4864928.075,-7643.3851,0
4864915.041,-7639.6495,0
4864905.66,-7636.9602,0
4864913.251,-7639.1362,0
4864913.563,-7640.704,0
4864898.285,-7636.2976,1
4864920.963,-7653.343301,2
4864907.044,-7638.808,1
4864905.187,-7638.276,1
4864903.183,-7637.7289,0
4864913.13,-7639.1801,1
4864905.532,-7637.0024,1
4864914.913,-7639.691,1
4864907.466,-7637.5565,1
4864916.822,-7636.342433,1
4864922.314,-7641.8123,1
4864920.63,-7641.3298,1
4864930.067,-7644.0349,1
4864927.951,-7643.4282,1
4864938.029,-7656.5591,1
4864925.757,-7646.4236,1
4864932.432,-7646.2064,1
4864938.796,-7659.9353,1
4864938.275,-7661.7531,1
4864934.007,-7676.6436,1
4864934.486,-7674.9723,1
4864932.78,-7675.4067,1
4864936.127,-7669.2478,1
4864931.813,-7684.2981,1
4864932.312,-7682.5591,1
4864930.358,-7683.8559,1
4864930.865,-7682.0844,1
4864928.736,-7689.5134,1
4864948.918,-7645.0419,1
4864937.057,-7650.1656,1
4864928.213,-7691.3384,1
4864944.458,-7647.6263,1
4864982.06,-7632.2587,1
4864971.012,-7633.0415,1
4864965.109,-7633.2056,1
4864947.814,-7643.0924,1
4864993.521,-7637.178,1
4865006.786,-7640.9805,1
4865001.098,-7639.35,1
4865009.165,-7640.2896,1
4865007.16,-7639.7154,1
4865016.688,-7642.446,1
4865014.78,-7641.8994,1
4865008.853,-7641.5732,1
4864975.434,-7618.7633,1
4864976.028,-7616.6889,1
4864979.499,-7616.6701,1
4864978.161,-7609.2504,1
4864979.79,-7603.5651,1
4864977.622,-7611.129,1
4864980.349,-7601.6162,1
4864981.479,-7603.1924,1
4864983.902,-7594.737,1
4864981.9,-7596.2032,1
4864983.355,-7596.6487,1
4864965.063,-7633.2367,2
4864982.456,-7594.2641,1
4864986.091,-7587.1023,1
4864985.529,-7589.0624,1
4864977.021,-7628.1345,2
4864981.864,-7632.1529,2
4864970.059,-7633.2925,2
4864977.021,-7628.1345,2
4864966.449,-7635.6804,2
4864986.064,-7635.0408,2
4864993.521,-7637.178,2
4864991.74,-7636.6679,2
4864984.098,-7634.477,2
4865008.853,-7641.5732,2
4865001.098,-7639.35,2
4865006.786,-7640.9805,2
4865016.688,-7642.446,2
4864999.228,-7638.8143,2
4865007.514,-7634.934136,2
4865007.16,-7639.7154,2
4865014.78,-7641.8994,2
4865009.165,-7640.2896,2
4865000.628,-7637.8426,2
4864977.622,-7611.129,2
4864976.294,-7622.0546,2
4864976.028,-7616.6889,2
4864988.133,-7631.8155,2
4864979.79,-7603.5651,2
4864981.9,-7596.2032,2
4864978.161,-7609.2504,2
4864980.349,-7601.6162,2
4864983.355,-7596.6487,2
4864982.456,-7594.2641,2
4864981.793,-7602.0964,2
4864986.091,-7587.1023,2
4864983.902,-7594.737,2
4864980.013,-7616.9462,2
4864947.831,-7643.1178,2
4864942.806,-7648.5304,2
4864981.242,-7604.0178,2
4864932.349,-7646.2863,2
4864942.806,-7648.5304,2
4864937.057,-7650.1656,2
4864930.067,-7644.0349,2
4864937.057,-7650.1656,2
4864927.951,-7643.4282,2
4864920.63,-7641.3298,2
