LO,LA,FL
-7644.032458,4864948.348,1
-7633.591888,4864970.048,1
-7619.530986,4864978.841,1
-7633.986292,4864962.938,1
-7645.655827,4864948.316,1
-7627.91245,4864981.442,1
-7631.623112,4864979.994,1
-7630.658655,4864982.419,1
-7634.752296,4864997.054,1
-7640.12563,4865007.542,1
-7638.818652,4865001.098,1
-7639.586318,4865006.607,1
-7639.000775,4865005.069,1
-7640.078676,4865008.636,1
-7637.670304,4865007.404,1
-7617.864331,4864976.83,1
-7641.875662,4865005.493,1
-7640.30635,4865010.693,1
-7605.987425,4864976.996,1
-7615.765004,4864977.537,1
-7623.904304,4864984.316,1
-7607.790685,4864981.27,1
-7603.479648,4864981.37,1
-7610.034894,4864978.317,1
-7603.478135,4864981.267,1
-7603.706999,4864983.552,1
-7599.696978,4864981.931,1
-7594.187603,4864985.673,1
-7600.087128,4864984.957,1
-7633.383344,4864965.094,2
-7596.837867,4864983.266,1
-7633.675968,4864960.251,2
-7628.775733,4864976.849,2
-7631.9829,4864984.699,2
-7630.97743,4864991.593,2
-7633.505166,4864970.059,2
-7635.881276,4864992.585,2
-7639.375213,4865003.973,2
-7635.067221,4864985.636,2
-7627.014975,4864981.613,2
-7639.989305,4864998.917,2
-7640.38479,4865008.894,2
-7636.0673,4865015.773,2
-7640.16635,4865008.388,2
-7637.207169,4865005.612,2
-7639.971318,4865005.393,2
-7636.32207,4865009.569,2
-7639.231747,4864996.183,2
-7639.912182,4865007.769,2
-7639.912274,4865010.401,2
-7616.369466,4864976.143,2
-7606.400331,4864980.737,2
-7627.937587,4864982.52,2
-7616.409222,4864976.856,2
-7602.744878,4864980.064,2
-7606.15653,4864980.742,2
-7597.365228,4864981.644,2
-7607.259629,4864978.899,2
-7609.863474,4864979.074,2
-7588.110993,4864985.91,2
-7606.203175,4864982.401,2
-7602.395393,4864980.941,2
-7591.050318,4864982.024,2
-7610.78234,4864981.732,2
-7598.368365,4864984.023,2
-7647.179478,4864944.179,2
-7618.543216,4864977.945,2
-7601.689564,4864981.247,2
-7646.254563,4864924.472,2
-7650.151107,4864937.057,2
-7646.771037,4864945.534,2
-7649.048814,4864942.1,2
-7648.829832,4864929.032,2
-7645.731189,4864926.335,2
-7641.986636,4864912.713,2
-7643.69693,4864922.353,2
-7640.736211,4864914.424,2
-7645.630193,4864908.028,2
-7645.56187,4864912.394,2
-7636.649284,4864898.292,2
-7641.255508,4864909.912,2
-7638.84118,4864909.652,2
-7637.015433,4864900.149,2
-7640.331998,4864906.636,2
-7640.479013,4864912.778,2
-7648.523773,4864927.444,2
-7661.447785,4864938.396,2
-7664.654674,4864935.585,2
-7654.642848,4864937.63,2
-7662.456876,4864930.998,2
-7661.917261,4864933.848,2
-7683.910021,4864931.908,2
-7676.878501,4864932.969,2
-7681.619444,4864931.812,2
-7682.746634,4864930.713,2
-7687.89944,4864929.045,2
-7685.88243,4864931.493,2
-7683.871813,4864932.196,2
-7681.937372,4864930.817,2
-7633.07145,4864969.848,3
-7677.940429,4864933.067,2
-7657.631669,4864934.275,2
-7628.303151,4864977.654,3
-7617.89951,4864977.213,3
-7632.216708,4864969.168,3
-7626.411363,4864979.065,3
-7634.505075,4864975.649,3
-7617.117995,4864976.358,3
-7611.53059,4864978.583,3
-7614.286305,4864976.598,3
-7609.235382,4864978.183,3
-7596.560618,4864982.091,3
-7588.917776,4864985.282,3
-7596.33313,4864982.934,3
-7601.420492,4864983.355,3
-7599.616856,4864981.689,3
-7600.96534,4864983.748,3
-7595.748463,4864982.377,3
-7598.825921,4864981.365,3
-7591.046619,4864985.143,3
-7617.453602,4864978.497,3
-7621.317796,4864977.876,3
-7637.258414,4865006.484,3
-7632.631523,4864991.689,3
-7633.44889,4864979.603,3
-7639.325641,4865002.558,2
-7640.32006,4865004.001,3
-7640.667543,4865006.473,3
-7639.104187,4865004.892,3
-7637.704727,4865006.936,3
-7641.536128,4865010.091,3
-7638.857866,4865003.963,3
-7640.744661,4865008.201,3
-7642.037437,4865014.422,3
-7644.946631,4864948.556,3
-7642.766343,4864947.923,3
-7647.127308,4864945.056,3
-7627.359599,4864983.109,3
-7649.462244,4864936.342,3
-7645.034637,4864930.857,3
-7644.950713,4864928.976,3
-7644.253122,4864927.685,3
-7637.79068,4864908.594,3
-7641.977679,4864920.169,2
-7646.953865,4864924.729,3
-7643.29547,4864920.972,3
-7639.875763,4864917.687,3
-7636.826646,4864899.741,3
-7635.181196,4864898.215,3
-7637.074403,4864905.499,3
-7638.182122,4864906.97,3
-7640.915766,4864913.581,3
-7638.947108,4864910.471,3
-7645.069911,4864925.929,3
-7660.191673,4864935.467,3
-7645.28553,4864929.296,3
-7668.747514,4864934.723,3
-7661.722387,4864937.591,3
-7682.179148,4864933.021,3
-7663.364467,4864934.843,3
-7683.75221,4864932.066,3
-7688.736,4864930.281,3
-7687.738029,4864929.649,3
-7675.871581,4864933.848,3
-7684.643709,4864931.185,3
-7681.635727,4864931.066,3
-7682.66509,4864930.981,3
-7659.619994,4864934.088,3
-7670.683119,4864932.146,3
-7538.58723,4864918.228,0
-7519.74153,4864950.576,0
-7533.739658,4864930.656,0
-7530.136193,4864934.68,0
-7657.539235,4864930.674,3
-7522.263604,4864951.885,0
-7538.554792,4864942.63,0
-7533.371327,4864939.594,0
-7533.839276,4864935.365,0
-7557.963727,4864886.505,0
-7569.829146,4864874.633,0
-7570.958909,4864874.633,0
-7562.062495,4864870.885,0
-7368.188096,4864808.949,3
-7384.017853,4864841.577,3
-7560.317401,4864867.662,0
-7386.737933,4864835.843,3
-7387.071961,4864843.594,3
-7399.907197,4864849.373,3
-7373.950927,4864845.571,3
-7393.495026,4864840.401,3
-7386.511926,4864847.37,3
-7376.835604,4864849.544,3
-7386.550755,4864847.37,3
-7382.319603,4864847.301,3
-7379.24795,4864855.402,3
-7375.741668,4864861.618,3
-7372.214715,4864851.588,3
-7378.073922,4864860.387,3
-7374.876894,4864852.4,3
-7372.308342,4864851.493,3
-7369.999456,4864844.841,3
-7368.826551,4864845.682,3
-7371.628288,4864848.53,3
-7379.156215,4864861.441,3
-7372.648595,4864846.133,3
-7356.997206,4864840.083,3
-7352.137496,4864841.424,3
-7354.626316,4864838.111,3
-7373.31246,4864851.243,3
-7371.106254,4864846.181,3
-7364.134515,4864842.825,3
-7369.103431,4864843.836,3
-7359.167431,4864836.749,3
-7343.40608,4864831,3
-7355.893448,4864836.667,3
-7357.369378,4864839.354,3
-7357.814962,4864837.973,3
-7329.422047,4864820.968,3
-7336.464389,4864826.582,3
-7329.915458,4864818.098,3
-7340.88693,4864812.39,3
-7324.862116,4864817.052,3
-7324.169263,4864817.813,3
-7324.166311,4864816.262,3
-7319.972281,4864817.21,3
-7324.68623,4864820.52,3
-7320.556404,4864814.174,3
-7316.506744,4864815.536,3
-7318.273521,4864815.313,3
-7319.851892,4864811.68,3
-7318.061111,4864813.217,3
-7326.080086,4864821.394,3
-7316.107547,4864814.52,3
-7315.753024,4864815.066,3
-7330.523969,4864828.288,3
-7313.259673,4864808.384,3
-7319.09004,4864794.376,3
-7314.45325,4864808.729,3
-7318.305513,4864801.012,3
-7319.887349,4864813.078,3
-7325.55112,4864794.44,3
-7318.754373,4864792.063,3
-7320.189488,4864792.063,3
-7337.642447,4864807.669,3
-7529.116968,4864921.915,1
-7533.329038,4864919.008,1
-7523.082429,4864926.792,1
-7524.234318,4864933.312,1
-7524.25301,4864935.419,1
-7523.104252,4864935.25,1
-7516.120234,4864938.758,1
-7518.911255,4864942.806,1
-7518.271319,4864935.997,1
-7523.61263,4864947.402,1
-7524.415267,4864948.136,1
-7515.945651,4864949.284,1
-7520.0168,4864944.083,1
-7525.488327,4864959.505,1
-7527.846421,4864957.077,1
-7529.469952,4864945.8,1
-7532.651818,4864937.234,1
-7533.897797,4864947.858,1
-7537.27437,4864934.213,1
-7534.60613,4864948.19,1
-7540.46067,4864921.934,1
-7531.544287,4864947.799,1
-7543.831958,4864927.862,1
-7544.716821,4864926.366,1
-7543.471136,4864929.948,1
-7555.461745,4864884.715,1
-7561.246723,4864868.488,1
-7559.349349,4864859.337,1
-7560.896662,4864867.264,1
-7561.693888,4864867.909,1
-7561.113516,4864862.273,1
-7563.160734,4864876.857,1
-7570.404235,4864874.244,1
-7568.470491,4864870.33,0
-7577.178622,4864873.037,1
-7572.328366,4864882.367,1
-7563.00882,4864888.064,1
-7569.483079,4864875.984,1
-7570.676261,4864871.952,1
-7572.076449,4864882.367,1
-7565.869873,4864891.515,1
-7567.969063,4864891.285,1
-7565.450139,4864889.785,1
-7549.7413,4864878.414,1
-7551.533032,4864877.016,1
-7550.202331,4864880.89,1
-7387.383441,4864818.757,2
-7538.412194,4864895.732,1
-7385.069121,4864838.597,2
-7381.827396,4864848.775,2
-7386.896317,4864842.38,2
-7388.952923,4864843.15,2
-7382.112486,4864843.33,2
-7382.228804,4864846.698,2
-7385.150098,4864849.401,2
-7381.000889,4864848.606,2
-7384.680272,4864849.62,2
-7380.393667,4864848.972,2
-7379.367849,4864849.786,2
-7377.805695,4864850.458,2
-7378.295605,4864854.209,2
-7382.444763,4864854.637,2
-7374.279546,4864848.815,2
-7379.042071,4864849.869,2
-7380.657594,4864853.909,2
-7372.487597,4864846.667,2
-7334.77219,4864829.134,2
-7370.712689,4864845.638,2
-7354.39042,4864835.463,2
-7370.977577,4864846.092,2
-7324.253122,4864825.992,2
-7329.194896,4864824.522,2
-7322.971692,4864822.015,2
-7323.109085,4864820.855,2
-7321.717858,4864819.212,2
-7312.327851,4864816.361,2
-7318.825437,4864819.323,2
-7312.06628,4864814.418,2
-7320.047285,4864817.948,2
-7314.435878,4864808.079,2
-7310.684731,4864810.209,2
-7310.011953,4864804.135,2
-7312.730415,4864804.843,2
-7318.497327,4864805.849,2
-7312.592955,4864802.027,2
-7317.801359,4864806.579,2
-7311.363897,4864805.111,2
-7309.738952,4864809.706,2
-7313.633589,4864792.17,2
-7313.517856,4864801.223,2
-7312.052229,4864799.335,2
-7311.930217,4864799.264,2
-7312.590901,4864792.17,2
-7318.505273,4864798.06,2
-7315.568833,4864812.87,2
-7319.095328,4864792.769,2
-7313.778363,4864792.17,2
-7323.44647,4864814.127,2
-7318.680851,4864814.793,2
-7322.542116,4864816.427,2
-7324.347298,4864817.387,2
-7323.634456,4864815.824,2
-7324.564622,4864820.657,2
-7324.843768,4864809.83,2
-7326.037709,4864821.5,2
-7352.60437,4864806.187,2
-7348.498964,4864814.739,2
-7331.137275,4864822.288,2
-7335.810133,4864822.181,2
-7345.495758,4864827.45,2
-7358.475534,4864838.92,2
-7352.32599,4864808.173,2
-7367.084331,4864838.213,2
-7348.275866,4864826.541,2
-7356.529177,4864837.867,2
-7363.069775,4864837.915,2
-7358.950797,4864835.643,2
-7363.818099,4864828.152,2
-7368.699907,4864838.956,2
-7369.853587,4864844.066,2
-7372.804309,4864844.909,2
-7367.048505,4864842.31,2
-7374.087662,4864843.529,2
-7374.907049,4864845.654,2
-7632.927234,4864964.623,0
-7371.138986,4864847.587,2
-7620.74198,4864982.407,0
-7629.223984,4864966.401,0
-7623.040431,4864979.653,0
-7629.841389,4864965.361,0
-7629.371128,4864977.943,0
-7597.523748,4864982.025,0
-7596.60514,4864979.059,0
-7610.249048,4864976.615,0
-7619.343487,4864978.358,0
-7618.171061,4864983.248,0
-7625.899765,4864983.153,0
-7593.579149,4864982.871,0
-7602.701714,4864984.018,0
-7609.578668,4864985.936,0
-7632.330513,4864981.397,0
-7629.758825,4864982.705,0
-7618.930352,4864984.618,0
-7637.743285,4864995.799,0
-7640.105037,4865010.854,0
-7636.166801,4864989.826,0
-7638.103814,4864999.487,0
-7639.628577,4865002.167,0
-7641.451098,4865008.944,0
-7639.28674,4865005.318,0
-7639.027232,4865010.418,0
-7637.275578,4865010.126,0
-7642.690976,4864948.633,0
-7642.374891,4864948.96,0
-7628.096408,4864987.579,0
-7656.069971,4864937.796,0
-7652.926289,4864937.191,0
-7658.927982,4864932.791,0
-7663.65735,4864936.119,0
-7663.598573,4864933.185,0
-7675.449452,4864931.217,0
-7671.140666,4864935.764,0
-7681.894972,4864931.998,0
-7679.633238,4864932.335,0
-7681.578059,4864930.795,0
-7682.334036,4864931.236,0
-7646.345236,4864927.415,0
-7645.371047,4864927.307,0
-7647.303865,4864930.869,0
-7673.718166,4864934.01,0
-7648.209901,4864928.054,1
-7642.565299,4864916.482,0
-7650.373208,4864925.729,0
-7647.316246,4864926.248,0
-7638.213636,4864911.249,0
-7639.49124,4864908.66,0
-7639.096376,4864913.875,0
-7640.214612,4864914.13,0
-7650.698137,4864923.058,2
-7637.806005,4864906.541,1
-7636.876045,4864898.285,1
-7638.023435,4864912.034,1
-7640.041344,4864911.726,1
-7640.688963,4864922.08,1
-7639.347826,4864914.959,1
-7642.095254,4864921.245,1
-7638.979526,4864906.62,1
-7638.988588,4864911.307,1
-7645.637948,4864928.397,1
-7645.555703,4864925.757,1
-7645.161922,4864928.899,1
-7645.279007,4864929.61,1
-7655.524114,4864935.863,1
-7656.611857,4864937.23,1
-7657.69298,4864936.306,1
-7657.540105,4864937.411,1
-7653.26592,4864934.572,1
-7663.672404,4864936.168,1
-7676.807337,4864933.697,1
-7676.488374,4864934.731,1
-7674.999731,4864933.915,1
-7681.984046,4864930.875,1
-7688.482608,4864928.427,1
-7683.650566,4864931.973,1
-7680.591061,4864930.782,1
-7681.183435,4864932.483,1
-7633.664503,4864962.954,1
-7628.833686,4864985.653,1
-7653.976706,4864937.23,1
-7633.472798,4864972.364,1
-7638.347596,4864998.642,1
-7627.939163,4864979.73,1
-7630.907548,4864988.006,1
-7631.076754,4864977.551,1
-7630.340321,4864976.454,1
-7640.824746,4865006.564,1
-7640.522245,4865005.677,1
-7641.0575,4865007.461,1
-7638.059136,4865003.04,1
-7613.354226,4864978.241,1
-7620.483179,4864980.876,1
-7641.597417,4865009.017,1
-7617.951853,4864975.789,1
-7641.344284,4865007.298,1
-7596.652579,4864985.429,1
-7604.615421,4864981.784,1
-7612.848905,4864976.737,1
-7612.691218,4864979.785,1
-7635.164354,4864965.809,2
-7632.78082,4864965.405,2
-7601.28952,4864981.707,1
-7595.4025,4864983.741,1
-7585.716116,4864982.644,1
-7627.824616,4864977.049,2
-7632.236432,4864968.195,2
-7627.856968,4864977.021,2
-7612.985853,4864981.672,2
-7639.411976,4865002.422,2
-7635.377878,4864995.52,2
-7634.262021,4864985.25,2
-7639.169947,4865003.836,2
-7640.502511,4865006.786,2
-7640.567109,4865008.211,2
-7639.231451,4865006.73,2
-7639.691919,4865002.649,2
-7640.779998,4865011.087,2
-7637.738858,4865003.129,2
-7640.410093,4865009.745,2
-7636.511005,4865005.389,2
-7623.550187,4864977.52,2
-7629.442333,4864983.833,2
-7620.715312,4864977.195,2
-7617.15069,4864979.891,2
-7602.22034,4864980.484,2
-7612.344567,4864976.219,2
-7597.743492,4864981.284,2
-7601.743464,4864980.774,2
-7605.665698,4864979.075,2
-7595.340097,4864983.468,2
-7590.423838,4864983.875,2
-7648.547141,4864944.447,2
-7616.125998,4864978.717,2
-7593.576374,4864983.88,2
-7604.36396,4864977.854,2
-7604.958214,4864981.498,2
-7650.261713,4864937.057,2
-7643.977624,4864947.241,2
-7648.382606,4864945.437,2
-7650.006382,4864937.057,2
-7645.412934,4864921.95,2
-7650.835048,4864937.12,2
-7638.982417,4864910.244,2
-7643.685491,4864918.98,2
-7644.47173,4864914.342,2
-7636.63681,4864905.349,2
-7637.077149,4864900.143,2
-7640.220333,4864913.386,2
-7638.919775,4864907.713,2
-7652.301027,4864928.1,3
-7665.350887,4864937.143,2
-7650.845762,4864931.233,2
-7662.520861,4864936.189,2
-7660.140966,4864937.425,2
-7688.967815,4864929.388,2
-7682.035155,4864932.348,2
-7680.095146,4864932.509,2
-7677.054782,4864933.828,2
-7660.396854,4864930.702,2
-7679.571842,4864931.349,2
-7683.270254,4864931.603,2
-7682.41593,4864929.218,2
-7670.790863,4864933.761,2
-7631.771477,4864967.808,3
-7633.556226,4864965.684,3
-7633.353549,4864965.07,3
-7627.877521,4864977.279,3
-7617.438989,4864976.287,3
-7616.702889,4864977.682,3
-7614.141726,4864977.733,3
-7608.224619,4864979.231,3
-7613.732929,4864976.829,3
-7602.098313,4864980.371,3
-7589.144896,4864984.539,3
-7612.139281,4864982.811,3
-7607.540822,4864982.965,3
-7596.15358,4864983.251,3
-7628.296011,4864982.37,3
-7610.223362,4864979.345,3
-7589.330994,4864985.76,3
-7599.728781,4864980.897,3
-7639.201746,4864998.78,3
-7632.269749,4864989.815,3
-7638.790477,4865001.706,3
-7637.252017,4864998.457,3
-7639.392662,4865006.661,3
-7641.111196,4865008.657,3
-7641.665052,4865013.708,3
-7641.770989,4865012.393,3
-7640.51855,4865005.31,3
-7638.351199,4864999.961,2
-7642.256636,4864947.795,3
-7636.616525,4864951.09,3
-7629.41998,4864985.135,2
-7649.737458,4864936.388,3
-7649.599365,4864930.959,3
-7647.476206,4864944.456,3
-7645.594536,4864928.638,3
-7645.506045,4864932.196,3
-7647.660303,4864921.756,3
-7640.557573,4864915.048,3
-7643.728258,4864924.894,3
-7639.336697,4864912.205,3
-7637.338565,4864906.113,3
-7638.309121,4864908.564,3
-7638.032263,4864904.599,3
-7637.986195,4864901.693,3
-7636.231298,4864900.602,3
-7640.242143,4864914.634,3
-7660.763454,4864934.877,3
-7646.506481,4864925.354,3
-7657.855328,4864934.437,3
-7666.410198,4864934.839,3
-7670.822079,4864934.854,3
-7662.536414,4864934.294,3
-7677.695622,4864933.003,3
-7665.131313,4864932.9,3
-7685.180181,4864930.532,3
-7676.755019,4864933.182,3
-7688.899461,4864928.213,3
-7688.744716,4864928.521,3
-7683.497052,4864931.611,3
-7656.160324,4864937.999,3
-7657.552574,4864935.655,3
-7684.227207,4864929.804,3
-7676.30822,4864934.711,3
-7539.281638,4864918.676,0
-7532.233896,4864940.016,0
-7531.530739,4864929.067,0
-7525.562954,4864937.109,0
-7530.275795,4864938.88,1
-7523.351804,4864947.713,0
-7560.469432,4864879.701,0
-7534.624558,4864931.603,0
-7539.71423,4864920.758,0
-7554.851587,4864873.122,0
-7570.529805,4864871.316,0
-7561.922663,4864870.858,0
-7516.785491,4864867.476,0
-7387.310541,4864787.359,3
-7392.129899,4864846.469,3
-7556.04351,4864885.883,0
-7373.730197,4864821.403,3
-7380.42801,4864841.019,3
-7375.594434,4864847.66,3
-7391.465986,4864837.3,3
-7386.288732,4864842.26,3
-7383.159589,4864848.107,3
-7380.80726,4864851.621,3
-7378.206054,4864853.893,3
-7384.222971,4864858.209,3
-7385.674155,4864850.947,3
-7380.873119,4864852.586,3
-7375.632103,4864882.98,3
-7376.516683,4864855.819,3
-7377.497247,4864861.438,3
-7376.592397,4864855.065,3
-7366.788172,4864845.216,3
-7370.723774,4864849.112,3
-7358.533634,4864840.903,3
-7371.32619,4864848.277,3
-7365.183782,4864844.607,3
-7352.911357,4864836.759,3
-7373.596435,4864848.581,3
-7356.58069,4864839.477,3
-7372.200612,4864847.788,3
-7358.928215,4864839.397,3
-7360.129134,4864839.583,3
-7364.837103,4864842.143,3
-7368.012845,4864845.73,3
-7358.995902,4864838.74,3
-7336.439181,4864826.136,3
-7357.75355,4864833.337,3
-7349.949057,4864829.192,3
-7354.458968,4864835.929,3
-7334.522443,4864823.429,3
-7325.298567,4864820.542,3
-7324.871926,4864816.104,3
-7329.732953,4864821.787,3
-7331.682208,4864824.692,3
-7325.065085,4864810.594,3
-7323.418332,4864817.89,3
-7320.226871,4864814.897,3
-7319.934447,4864815.478,3
-7325.887613,4864814.61,3
-7335.644002,4864829.05,3
-7317.17368,4864813.604,3
-7321.631528,4864812.132,3
-7323.852032,4864814.105,3
-7328.111653,4864824.884,3
-7315.50118,4864816.999,3
-7315.533585,4864815.697,3
-7310.758182,4864814.144,3
-7313.763918,4864811.148,3
-7331.231058,4864793.084,3
-7319.498492,4864796.106,3
-7322.373682,4864793.747,3
-7315.837338,4864817.384,3
-7315.623285,4864792.063,3
-7314.394369,4864792.063,3
-7325.091473,4864794.989,3
-7344.085817,4864792.063,3
-7525.257727,4864933.391,1
-7526.492344,4864924.728,1
-7537.079865,4864918.621,1
-7527.92661,4864922.056,1
-7525.207125,4864926.013,1
-7517.819137,4864937.688,1
-7518.164797,4864936.106,1
-7527.259025,4864942.66,1
-7516.128226,4864938.758,1
-7515.835218,4864949.394,1
-7531.730984,4864948.181,1
-7514.342121,4864949.376,1
-7527.895458,4864955.003,1
-7516.24449,4864941.987,1
-7532.140704,4864944.577,1
-7522.925058,4864958.947,1
-7540.45934,4864946.359,1
-7527.120067,4864959.505,1
-7530.308355,4864946.909,1
-7540.19309,4864930.63,1
-7545.143606,4864929.948,1
-7529.991482,4864934.944,1
-7545.227341,4864929.948,1
-7560.937401,4864863.34,1
-7560.611784,4864868.293,0
-7561.908582,4864870.215,0
-7541.111949,4864933.31,1
-7555.840145,4864886.301,1
-7559.173446,4864862.462,1
-7550.398204,4864859.337,1
-7560.958086,4864860.392,1
-7568.290428,4864877.752,1
-7571.152364,4864871.719,1
-7568.339841,4864874.439,1
-7569.043234,4864870.33,0
-7572.278699,4864882.367,1
-7575.205269,4864869.382,1
-7564.816368,4864890.738,1
-7568.886731,4864891.656,1
-7559.251416,4864887.157,1
-7569.416537,4864880.159,1
-7550.340004,4864878.563,1
-7537.40663,4864904.406,1
-7551.073834,4864877.422,1
-7552.5903,4864876.669,1
-7388.13301,4864842.772,2
-7384.349241,4864839.999,1
-7387.316779,4864844.295,2
-7381.313117,4864845.311,2
-7389.261765,4864842.927,2
-7384.243075,4864849.648,2
-7384.299696,4864849.952,2
-7380.23827,4864848.199,2
-7380.620511,4864847.878,2
-7378.586568,4864850.87,2
-7381.06889,4864846.337,2
-7377.917065,4864848.438,2
-7381.01556,4864853.818,2
-7381.250035,4864858.957,2
-7381.348806,4864852.999,2
-7368.670537,4864847.776,3
-7381.025681,4864851.005,2
-7376.419593,4864850.747,2
-7365.403948,4864843.121,2
-7354.708168,4864837.388,2
-7372.298887,4864849.799,2
-7366.511594,4864844.172,2
-7325.925057,4864823.316,2
-7340.139175,4864831.811,2
-7319.161557,4864819.295,2
-7329.780202,4864817.237,2
-7323.88052,4864821.941,2
-7315.859887,4864815.502,2
-7317.703515,4864815.016,2
-7321.06106,4864819.052,2
-7321.695795,4864819.175,2
-7312.804268,4864807.454,2
-7312.554507,4864814.447,2
-7309.25163,4864804.135,2
-7313.37946,4864814.094,2
-7310.292694,4864799.998,2
-7315.650448,4864806.854,2
-7311.051037,4864805.457,3
-7310.813245,4864810.148,2
-7310.565207,4864801.601,2
-7315.326642,4864806.684,2
-7312.510674,4864799.419,2
-7312.941867,4864792.17,2
-7311.709105,4864796.769,2
-7312.803702,4864802.39,2
-7319.925019,4864803.43,2
-7321.40887,4864801.3,2
-7313.641205,4864792.17,2
-7315.633686,4864794.367,2
-7331.880425,4864817.476,2
-7323.888899,4864815.757,2
-7316.333466,4864810.713,2
-7319.72437,4864818.037,2
-7318.001299,4864815.821,2
-7321.6215,4864799.875,3
-7325.982641,4864818.235,2
-7331.019238,4864820.816,2
-7325.147627,4864819.139,2
-7327.793,4864828.345,2
-7335.370647,4864811.262,2
-7343.479501,4864821.011,2
-7335.718273,4864823.73,2
-7342.63244,4864821.862,2
-7362.861243,4864837.637,2
-7352.220082,4864832.562,2
-7357.343418,4864836.658,2
-7346.993964,4864829.291,2
-7361.981628,4864837.273,2
-7366.504589,4864844.017,2
-7365.401175,4864834.077,2
-7363.255665,4864838.388,2
-7366.290159,4864836.097,2
-7366.804411,4864836.965,2
-7372.20224,4864842.645,2
-7373.494472,4864846.089,2
-7368.500046,4864844.577,2
-7635.263544,4864953.441,0
-7377.276293,4864845.955,2
-7372.71118,4864846.85,2
-7378.018365,4864848.066,2
-7631.64093,4864967.139,0
-7623.09973,4864981.972,0
-7633.866635,4864965.361,0
-7620.015046,4864978.568,0
-7626.552446,4864977.863,0
-7593.206231,4864987.373,0
-7594.47274,4864988.758,0
-7617.89534,4864978.119,0
-7601.528948,4864982.616,0
-7608.118286,4864977.521,0
-7591.13625,4864984.693,0
-7616.787829,4864982.789,0
-7614.852485,4864982.054,0
-7615.044298,4864982.789,0
-7639.262887,4865001.87,0
-7631.724903,4864984.786,0
-7631.359362,4864982.987,0
-7636.977194,4864995.37,0
-7633.035509,4864987.714,0
-7639.397428,4865009.027,0
-7641.056492,4865006.55,0
-7622.584898,4864989.412,0
-7639.61215,4865009.107,0
-7640.252945,4865010.357,0
-7644.850756,4864948.801,0
-7630.120975,4864984.786,0
-7643.102204,4864944.681,0
-7650.675761,4864937.328,0
-7663.78567,4864933.114,0
-7654.908995,4864931.679,0
-7655.039485,4864927.72,0
-7654.385758,4864936.188,0
-7676.15074,4864931.96,0
-7676.674579,4864931.112,0
-7684.541517,4864929.531,0
-7681.062213,4864932.469,0
-7678.790216,4864934.442,0
-7649.443252,4864933.802,0
-7648.964639,4864927.431,0
-7677.172767,4864932.647,0
-7655.116759,4864933.459,0
-7680.380492,4864931.769,0
-7643.689926,4864927.051,0
-7645.4169,4864926.06,0
-7647.495518,4864931.308,0
-7646.777896,4864927.176,1
-7645.805554,4864928.007,0
-7639.46872,4864914.39,0
-7636.25522,4864905.865,0
-7639.418935,4864914.513,0
-7639.618199,4864913.804,0
-7637.362025,4864907.713,1
-7649.746135,4864918.268,2
-7638.815963,4864909.582,1
-7638.368276,4864905.906,1
-7638.57095,4864907.832,0
-7639.295368,4864911.1,1
-7637.996166,4864917.572,1
-7639.510063,4864911.566,1
-7637.793765,4864910.721,1
-7637.644328,4864906.246,1
-7642.435448,4864922.469,1
-7642.366751,4864920.865,1
-7652.299278,4864931.455,1
-7644.544753,4864925.757,1
-7653.384904,4864928.625,1
-7643.882366,4864925.156,1
-7648.032068,4864930.807,1
-7652.549965,4864934.62,1
-7645.830491,4864932.876,1
-7676.258664,4864933.628,1
-7674.973911,4864934.317,1
-7676.619673,4864932.684,1
-7671.29856,4864933.044,1
-7682.843211,4864932.992,1
-7680.710191,4864932.045,1
-7682.464621,4864930.689,1
-7682.278621,4864930.597,1
-7682.512987,4864930.123,1
-7645.790706,4864950.38,1
-7650.97666,4864936.472,1
-7688.906737,4864928.213,1
-7647.644042,4864944.079,1
-7633.618096,4864986.826,1
-7632.88231,4864968.842,1
-7633.370955,4864966.526,1
-7644.197987,4864948.108,1
-7637.673333,4864993.65,1
-7640.662899,4865007.389,1
-7639.46009,4865001.098,1
-7640.552161,4865008.869,1
-7639.789097,4865001.223,1
-7637.516515,4865004.218,1
-7639.483828,4865010.524,1
-7639.790873,4865001.098,1
-7624.93078,4864976.589,1
-7618.276852,4864978.543,1
-7619.333436,4864979.917,1
-7609.64579,4864977.976,1
-7603.906915,4864980.051,1
-7610.858837,4864978.476,1
-7603.5803,4864980.337,1
-7602.044604,4864982.495,1
-7593.15956,4864984.869,1
-7596.141643,4864982.734,1
-7610.154646,4864983.115,1
-7632.026526,4864965.94,2
-7595.205929,4864982.192,1
-7589.351985,4864985.78,1
-7589.182371,4864985.41,1
-7627.826998,4864983.19,2
-7629.373613,4864979.978,2
-7633.536789,4864970.059,2
-7627.678996,4864978.256,2
-7634.941191,4864967.196,2
-7634.323756,4864985.609,2
-7636.603354,4864993.521,2
-7636.904922,4864999.02,2
-7634.570313,4864990.975,2
-7640.93457,4865006.716,2
-7639.427322,4864998.334,2
-7640.827812,4865007.929,2
-7634.457205,4865002.737,2
-7638.906703,4865000.939,2
-7635.613032,4864997.076,2
-7639.121017,4865008.02,2
-7640.984958,4865011.102,2
-7639.983219,4865007.545,2
-7637.93392,4865003.625,2
-7609.394512,4864979.201,2
-7620.336506,4864976.098,2
-7618.916551,4864978.635,2
-7628.575465,4864982.272,2
